,year,state,participation,composite,test
84,2018,New York,-1.0336378868163365,1.4414763248599434,ACT
85,2018,North Carolina,1.1563283001723965,-1.1542903618908382,ACT
86,2018,North Dakota,1.096329226556267,-0.5774533203906647,ACT
87,2018,Ohio,1.1563283001723965,-0.5774533203906647,ACT
88,2018,Oklahoma,1.1563283001723965,-1.058150854974143,ACT
89,2018,Oregon,-0.5836448346953641,-0.09675578580718651,ACT
90,2018,Pennsylvania,-1.2436346444727906,0.9607787902764652,ACT
91,2018,Rhode Island,-1.3936323285131147,1.2972670644848996,ACT
92,2018,South Carolina,1.1563283001723965,-1.538848389557621,ACT
93,2018,South Dakota,0.46633895358690536,0.19166273494289937,ACT
94,2018,Tennessee,1.1563283001723965,-0.9139415945990991,ACT
95,2018,Texas,-0.4936462242711695,-0.3851743065572741,ACT
96,2018,Utah,1.1563283001723965,-0.5293835669323179,ACT
97,2018,Vermont,-1.1236364972405313,1.2491973110265528,ACT
98,2018,Virginia,-1.1236364972405313,1.1530578041098558,ACT
99,2018,Washington,-1.1236364972405313,0.33587199531794315,ACT
100,2018,West Virginia,0.10634451189012731,-0.5774533203906647,ACT
101,2018,Wisconsin,1.1563283001723965,-0.4813138134739694,ACT
102,2018,Wyoming,1.1563283001723965,-0.7216625807657084,ACT
103,2019,Alabama,1.1563283001723965,-1.2504298688075353,ACT
104,2019,Alaska,-0.7036429819276234,-0.67359282730736,ACT
105,2019,Arizona,0.3463408063546459,-1.2023601153491867,ACT
106,2019,Arkansas,1.1563283001723965,-1.058150854974143,ACT
107,2019,California,-1.153636034048596,0.5281510091513355,ACT
108,2019,Colorado,-1.0336378868163365,1.1049880506515088,ACT
109,2019,Connecticut,-1.183635570856661,1.9221738594434215,ACT
110,2019,Delaware,-1.4536314021292445,1.2491973110265528,ACT
111,2019,District of Columbia,-0.8836402027760124,0.9607787902764652,ACT
112,2019,Florida,-0.22365039299858588,-0.67359282730736,ACT
113,2019,Georgia,-0.37364807703891023,-0.04868603234883971,ACT
114,2019,Hawaii,0.5563375640111,-1.2023601153491867,ACT
115,2019,Idaho,-0.9136397395840773,0.480081255692987,ACT
116,2019,Illinois,-0.793641592351818,1.345336817943248,ACT
117,2019,Indiana,-0.9736388132002071,0.480081255692987,ACT
118,2019,Iowa,0.13634404869819217,0.04745347456785729,ACT
119,2019,Kansas,0.31634126954658104,-0.144825539265535,ACT
120,2019,Kentucky,1.1563283001723965,-0.8178020876824038,ACT
121,2019,Louisiana,1.1563283001723965,-1.298499622265882,ACT
122,2019,Maine,-1.6636281597856986,1.345336817943248,ACT
123,2019,Maryland,-1.0036383500082717,0.38394174877629167,ACT
124,2019,Massachusetts,-1.2136351076647258,1.9221738594434215,ACT
125,2019,Michigan,-1.2736341812808554,1.3934065714015949,ACT
126,2019,Minnesota,1.0063306161320722,-0.04868603234883971,ACT
127,2019,Mississippi,1.1563283001723965,-1.4907786360992743,ACT
128,2019,Missouri,0.6163366376272293,-0.3371045530989256,ACT
129,2019,Montana,1.1563283001723965,-0.8178020876824038,ACT
130,2019,Nebraska,1.1563283001723965,-0.7216625807657084,ACT
131,2019,Nevada,1.1563283001723965,-1.7311274033910133,ACT
132,2019,New Hampshire,-1.4236318653211795,1.6818250921516824,ACT
133,2019,New Jersey,-1.0936369604324663,1.2972670644848996,ACT
134,2019,New Mexico,0.04634543827399757,-1.058150854974143,ACT
135,2019,New York,-1.183635570856661,1.4414763248599434,ACT
136,2019,North Carolina,1.1563283001723965,-1.2023601153491867,ACT
137,2019,North Dakota,1.0363301529401372,-0.769732334224057,ACT
138,2019,Ohio,1.1563283001723965,-0.7216625807657084,ACT
139,2019,Oklahoma,1.1563283001723965,-1.2504298688075353,ACT
140,2019,Oregon,-0.5836448346953641,-0.1928952927238818,ACT
141,2019,Pennsylvania,-1.333633254896985,1.0088485437348136,ACT
142,2019,Rhode Island,-1.4836309389373092,1.5376158317766386,ACT
143,2019,South Carolina,0.49633849039497024,-1.298499622265882,ACT
144,2019,South Dakota,0.40633987997077564,0.04745347456785729,ACT
145,2019,Tennessee,1.1563283001723965,-1.010081101515796,ACT
146,2019,Texas,-0.6736434451195585,-0.4813138134739694,ACT
147,2019,Utah,1.1563283001723965,-0.5774533203906647,ACT
148,2019,Vermont,-1.2436346444727906,1.2491973110265528,ACT
149,2019,Virginia,-1.2136351076647258,1.2011275575682043,ACT
150,2019,Washington,-1.1236364972405313,0.2878022418595964,ACT
151,2019,West Virginia,-0.37364807703891023,-0.3371045530989256,ACT
152,2019,Wisconsin,1.1563283001723965,-0.5774533203906647,ACT
153,2019,Wyoming,1.1563283001723965,-0.8178020876824038,ACT
154,2017,Alabama,-1.078335111777188,0.48232113025043405,SAT
155,2017,Alaska,-0.18579183647177452,-0.423336724053188,SAT
156,2017,Arizona,-0.4021659638185414,-0.03976398575988927,SAT
157,2017,Arkansas,-1.1324286436138797,0.9404774565452075,SAT
158,2017,California,0.21990965230341342,-0.6897066812013122,SAT
159,2017,Colorado,-0.9160545162671128,0.8658938685437327,SAT
160,2017,Connecticut,1.4911076504656688,-0.8388738572042617,SAT
161,2017,Delaware,1.4911076504656688,-1.3183397800708851,SAT
162,2017,District of Columbia,1.4911076504656688,-1.8084605012234334,SAT
163,2017,Florida,1.031312629853789,-1.0945890160664609,SAT
164,2017,Georgia,0.43628377965018017,-0.7429806726309369,SAT
165,2017,Hawaii,0.27400318414010516,-0.3700627326235632,SAT
166,2017,Idaho,1.3017802890372479,-1.2224465954975603,SAT
167,2017,Illinois,-0.9701480481038044,-0.050418784045814236,SAT
168,2017,Indiana,0.4903773114868719,-0.4872655137687378,SAT
169,2017,Iowa,-1.1594754095322255,1.6543489417021802,SAT
170,2017,Kansas,-1.1053818776955338,1.4945269674133057,SAT
171,2017,Kentucky,-1.1053818776955338,1.3560145896962812,SAT
172,2017,Louisiana,-1.1053818776955338,0.8339294736859578,SAT
173,2017,Maine,1.3558738208739394,-1.1478630074960856,SAT
174,2017,Maryland,0.6526579069969469,-0.6364326897716873,SAT
175,2017,Massachusetts,0.8419852684253681,-0.13565717033321395,SAT
176,2017,Michigan,1.4911076504656688,-1.2224465954975603,SAT
177,2017,Minnesota,-1.1324286436138797,1.8674449074206796,SAT
178,2017,Mississippi,-1.1594754095322255,1.3027405982666564,SAT
179,2017,Missouri,-1.1324286436138797,1.6117297485584803,SAT
180,2017,Montana,-0.9431012821854585,0.812619877114108,SAT
181,2017,Nebraska,-1.1324286436138797,1.419943379411831,SAT
182,2017,Nevada,-0.5103530274919248,-0.03976398575988927,SAT
183,2017,New Hampshire,1.3829205867922854,-0.7216710760590871,SAT
184,2017,New Jersey,0.6797046729152928,-0.6790518829153872,SAT
185,2017,New Mexico,-0.9160545162671128,0.19464157653045996,SAT
186,2017,New York,0.5985643751602555,-0.7216710760590871,SAT
187,2017,North Carolina,0.11172258863002989,-0.41268192576726304,SAT
188,2017,North Dakota,-1.1594754095322255,1.4519077742696058,SAT
189,2017,Ohio,-0.8890077503487669,0.31184435767563456,SAT
190,2017,Oklahoma,-1.024241579940496,-0.7749450674887118,SAT
191,2017,Oregon,-0.05055800688004526,-0.12500237204728898,SAT
